user_id,session_id,timestamp,step,action_type,reference,platform,city,device,current_filters,impressions,prices
29MC7779BSXT,574ab911584bb,1541089529,21,interaction item image,5594652,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089529,22,interaction item image,5594652,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089529,23,interaction item image,5594652,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089529,24,interaction item image,5594652,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089529,25,interaction item image,5594652,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089529,26,interaction item image,5594652,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089529,27,interaction item image,5594652,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089529,28,interaction item image,5594652,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089529,29,interaction item image,5594652,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089529,30,interaction item image,5594652,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,31,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,32,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,33,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,34,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,35,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,36,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,37,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,38,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,39,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,40,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,41,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,42,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089539,43,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,44,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,45,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,46,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,47,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,48,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,49,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,50,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,51,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,52,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,53,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,54,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,55,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089549,56,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089565,57,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089565,58,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089565,59,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089575,60,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089575,61,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089575,62,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089575,63,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089575,64,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089575,65,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089575,66,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089575,67,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089575,68,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089585,69,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089585,70,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089585,71,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089585,72,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089585,73,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089585,74,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089585,75,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,76,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,77,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,78,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,79,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,80,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,81,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,82,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,83,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,84,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,85,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,86,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,87,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,88,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,89,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,90,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,91,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089595,92,interaction item image,6452448,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089613,93,interaction item image,1475717,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089613,94,interaction item image,1475717,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089623,95,interaction item image,1475717,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089623,96,interaction item image,1475717,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089623,97,interaction item image,1475717,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089623,98,interaction item image,1475717,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089623,99,interaction item image,1475717,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089623,100,interaction item image,1475717,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089623,101,interaction item image,1475717,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089627,102,clickout item,1475717,BR,"Rio de Janeiro, Brazil",mobile,,4342016|150138|4345728|5874900|478121|3148916|104788|5594652|3497814|5066908|5152360|104765|105014|5493194|1223390|2788294|5196406|106405|6452448|2281300|97584|104790|843141|1475717|104800,201|251|212|191|343|226|474|144|150|189|90|136|498|94|180|96|92|365|76|299|253|244|342|107|196
29MC7779BSXT,574ab911584bb,1541089678,103,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089678,104,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089709,105,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089709,106,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089713,107,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089713,108,interaction item image,3148916,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089713,109,interaction item image,5594652,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089713,110,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089718,111,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089718,112,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089718,113,interaction item image,3148916,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089723,114,interaction item image,3497814,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089723,115,interaction item image,3148916,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089723,116,interaction item image,5594652,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089723,117,interaction item image,5196406,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089737,118,clickout item,4342016,BR,"Rio de Janeiro, Brazil",mobile,,4342016|150138|4345728|4454760|5708658|5874900|104788|478121|5066908|3497814|5152360|105014|1319947|109353|104765|3148916|2788294|106405|130771|2924213|2281300|5196406|111534|5594652|97584,201|250|212|219|351|191|475|342|222|180|94|497|112|439|141|292|109|438|249|147|238|92|215|105|254
29MC7779BSXT,574ab911584bb,1541089882,119,search for poi,Maresias,BR,"São Sebastião, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089944,120,search for destination,"Ubatuba, Brazil",BR,"Ubatuba, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541089974,121,search for destination,"Ilhabela, Brazil",BR,"Ilhabela, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090020,122,search for destination,"Praia da Pipa, Brazil",BR,"Praia da Pipa, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090027,123,search for destination,"Praia da Pipa, Brazil",BR,"Praia da Pipa, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090053,124,search for poi,Praia de Copacabana,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090079,125,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090079,126,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,127,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,128,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,129,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,130,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,131,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,132,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,133,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,134,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,135,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,136,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,137,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,138,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,139,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,140,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,141,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090089,142,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090099,143,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090099,144,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090099,145,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090099,146,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090099,147,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090099,148,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090099,149,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090099,150,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090099,151,interaction item image,2924213,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090133,152,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090133,153,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090133,154,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,155,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,156,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,157,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,158,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,159,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,160,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,161,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,162,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,163,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,164,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,165,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,166,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,167,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,168,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,169,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090142,170,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090152,171,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090152,172,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090152,173,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090152,174,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090152,175,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090152,176,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090152,177,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090152,178,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090152,179,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090152,180,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090152,181,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090152,182,interaction item image,104811,BR,"Rio de Janeiro, Brazil",mobile,,,
29MC7779BSXT,574ab911584bb,1541090178,183,clickout item,104800,BR,"Rio de Janeiro, Brazil",mobile,,104788|3148916|2924213|109353|104706|5763334|105014|95685|478096|104698|97584|111534|130771|2281300|104497|5497220|104800|106942|104811|477971|104681|104765|104645|104838|6794024,475|292|147|439|502|451|497|460|230|368|254|215|249|238|263|382|196|311|211|165|286|141|199|215|429
2B8ACCH922ME,1b4d7ae38aa6c,1541078897,1,clickout item,16813,US,"Porto, Portugal",desktop,,16813|41578|110500|5739762|34949|34957|3486886|7090494|3533288|34946|34945|34967|7000860|35115|9375774|5828680|5589322|350521|957513|34958|35114|3486568|7854688|34964|1649693,128|147|408|965|126|154|235|191|218|178|141|134|145|112|71|192|115|152|32|184|97|217|145|53|100
2D7X7K60ECD1,7c29b47a6318c,1541033742,1,filter selection,Kitchen,CA,"Canmore, Canada",mobile,Kitchen,,
2D7X7K60ECD1,7c29b47a6318c,1541033787,2,clickout item,1953525,CA,"Canmore, Canada",mobile,Kitchen,1333478|44635|1646521|44779|1553169|43365|7790710|972039|1641993|44777|44287|1207197|1953525|9440292|101114|1353813|1083658|4607078|5430246|1107868|152159,60|73|110|57|114|70|76|91|60|80|86|60|40|60|69|151|86|77|268|48|76
2I4UWBBM5KME,48a7af0123d22,1541100322,1,filter selection,Focus on Distance,US,"Copenhagen, Denmark",desktop,Focus on Distance,,
2I4UWBBM5KME,48a7af0123d22,1541100322,2,search for poi,Strøget,US,"Copenhagen, Denmark",desktop,Focus on Distance,,
2I4UWBBM5KME,48a7af0123d22,1541100366,3,filter selection,Very Good Rating,US,"Copenhagen, Denmark",desktop,Focus on Distance|Very Good Rating,,
2I4UWBBM5KME,48a7af0123d22,1541100401,4,clickout item,106100,US,"Copenhagen, Denmark",desktop,Focus on Distance|Very Good Rating,5953292|53951|53876|9280732|106100|98984|109438|1321404|53954|1152231|53976|1504083|1771279|53941|53859|6693462|3133488|8992496|98994|3883382|7129916|928659|54001|93625|4340160,249|190|139|298|151|178|118|150|180|610|120|113|110|248|156|113|95|150|153|172|134|73|217|98|157
2I4UWBBM5KME,48a7af0123d22,1541100455,5,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100455,6,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100465,7,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100465,8,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100465,9,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100465,10,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100465,11,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100465,12,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100465,13,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100465,14,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,15,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,16,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,17,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,18,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,19,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,20,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,21,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,22,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,23,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,24,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,25,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,26,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,27,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,28,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100475,29,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100485,30,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100485,31,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100485,32,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100485,33,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100485,34,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100485,35,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100485,36,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100485,37,interaction item image,106100,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100495,38,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100495,39,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100495,40,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100506,41,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100506,42,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100506,43,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100506,44,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100506,45,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100506,46,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100506,47,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100506,48,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100506,49,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
2I4UWBBM5KME,48a7af0123d22,1541100506,50,interaction item image,53876,US,"Copenhagen, Denmark",desktop,,,
